month_end,LS_mom,LS_val,LS_qual,combo
2011-01-31,0.0073450863057815,-0.0059575737585873,0.0047487327001313,0.00150475155890394
2011-02-28,0.0382492624304536,-0.0072260137112399,0.0325047245720719,0.01891024440209986
2011-03-31,0.0701068416893196,0.028129746887188,0.0562121446213837,0.050537064354879785
2011-04-29,0.0300662012320642,0.0153806140118275,-0.0068268939915061,0.01681334729925546
2011-05-31,0.0208087315076038,0.034270480199213,0.0203778418590444,0.0261072530545356
2011-06-30,0.0438555785803711,-0.0367924196777388,0.0178355288472117,0.00639236933049526
2011-07-29,0.0186171156408158,-0.0210413069159985,0.0343358717144615,0.005897497832819221
2011-08-31,0.016103399285718,0.006778132316695,0.0051592346145268,0.01018445956387056
2011-09-30,0.012703626880526,-0.0155574342546172,-0.0047502614557595,-0.0020915752407883806
2011-10-31,0.0837037871517825,-0.0357144555731635,0.0493887231480405,0.029073477261055705
2011-11-30,0.0441576881978539,0.0552692635992395,0.0326391526022834,0.04629861123929404
2011-12-29,0.0224804901450181,-0.0023927866982191,0.0186303615485982,0.01176115368843924
2012-01-31,-0.0041197884811864,-0.0155201542321355,-0.0258101364676751,-0.01301800437886378
2012-02-29,0.0621538379540739,0.0254320842288378,0.0501916508623243,0.04507269904562954
2012-03-30,0.0556890929373459,0.0077310256865022,0.0285677489878376,0.03108159724710676
2012-04-30,-0.0119289699676839,0.0346994541202099,0.0535371636621894,0.019815626393448284
2012-05-31,0.0098217244744416,0.0263251271353518,0.0361485186009462,0.0216884443641066
2012-06-29,-0.0068875186218764,-0.0084393099209153,-0.0125690422355056,-0.008644539864217801
2012-07-31,-0.0457446524418361,-0.0008715161232412,-0.0549405558216823,-0.02963457859036738
2012-08-31,-0.0331828897745741,0.0370975167839718,-0.01221088558751,-0.0008763263137429194
2012-09-28,0.0201677805240244,0.0300471169929921,-0.0031501241595259,0.01945593417490142
2012-10-31,0.0029304594312548,0.0297496052049451,-0.0281118456533682,0.007449656723806321
2012-11-30,-0.0101185968528505,-0.0191368506144811,0.0347494212099846,-0.00475229474493572
2012-12-28,0.0195438330204654,0.0448181365205696,0.0021252193154796,0.026169831679509925
2013-01-31,0.0363721705940868,0.010647085431907,0.0118372692440625,0.021175156259210026
2013-02-28,0.0439053848480155,0.0489810668559226,0.0045983551344833,0.0380742517084719
2013-03-28,0.0420968840328915,0.0221521444574298,0.0239837437007148,0.030496360136271484
2013-04-30,-0.0077772157531532,0.0695736940098381,0.0178219642072464,0.02828298414412324
2013-05-31,0.0125841978591399,0.0108453515141635,0.036386164937934,0.01664905273690816
2013-06-28,0.0573252298353137,-0.0152574412039013,0.0114902890614468,0.01912517326485432
2013-07-31,0.002057660949063,-0.0413444822503217,0.0152376935196413,-0.012667189816575221
2013-08-30,-0.0131899628140275,0.0379877043350786,-0.0049794198218893,0.008923212644042581
2013-09-30,0.0396395335694978,0.0332327328003267,0.0417741521856376,0.03750373698505732
2013-10-31,0.0598297403407693,0.021734253010079,0.0096977299317593,0.03456514332669119
2013-11-29,-0.0193724354784574,-0.0262144470249575,-0.0509642743471697,-0.028427607870799905
2013-12-30,-0.0468656265000795,0.0292195476367362,-0.0445867327817464,-0.0159757781016866
2014-01-31,0.0389069652676365,-0.000695131045577,-0.0067734083006568,0.013930052028692439
2014-02-28,0.0373685711754024,-0.0156892937820261,0.019893061295448,0.012650323216440119
2014-03-31,0.0089070741678269,-0.0005813477388322,0.0184936587226179,0.00702902231612146
2014-04-30,0.0062896526911393,-0.010724947091264,-0.0193087029275331,-0.0056358583455565
2014-05-30,0.031543101579296,0.0059341134322975,-0.0120361314063111,0.01258365972337518
2014-06-30,0.0479239736193894,0.0251927663766802,-0.0046921036520601,0.028308275268015822
2014-07-31,-0.0287410035275178,-0.0008598278418121,0.0253838120433536,-0.00676357013906124
2014-08-29,0.0357109133137306,0.0368150159208713,-0.0160284597217027,0.025804679749500223
2014-09-30,0.0230525891852841,-0.0061570889806975,0.0228284588715039,0.01132389185613542
2014-10-31,0.0024532257210142,-0.0425538329039531,0.0181974377810954,-0.01240075531695648
2014-11-28,-0.001885127207678,0.0676027989969879,0.0510004887616733,0.03648716646805862
2014-12-30,0.0170754047137236,0.0081296718557655,0.0407505534075361,0.01823214130930286
2015-01-30,-0.046744480121628,0.0480636463340383,-0.015939684870313,-0.0026602704890984798
2015-02-27,0.0072712829864366,-0.0045286473321546,0.0607037887030936,0.013237812002331522
2015-03-31,-0.019135934791203,-0.034046241958148,-0.0460442685684086,-0.030481724413422118
2015-04-30,0.0382603205391905,0.0092552440462169,0.0195994989009456,0.022926125614352078
2015-05-29,0.042983734704371,-0.0367129869574742,0.0058768904918703,0.0036836771971327804
2015-06-30,0.0770510837782458,0.0130878951848324,-0.0070043849660155,0.03465471459202818
2015-07-31,0.0235028683480976,0.0414552873003672,-0.0386160321624242,0.018260055826901083
2015-08-31,0.0233486761462571,0.0735288995412239,-0.0433265769006475,0.030085714894862902
2015-09-30,0.0141312987195008,-0.0443978103155308,0.0435412683472016,-0.0033983509689716803
2015-10-30,0.0254227724147778,0.020619365498178,0.0118733185583778,0.020791518876857883
2015-11-30,-0.0296661400335416,0.0529044198373022,0.0126757085140704,0.011830453624318322
2015-12-30,0.0558349734686059,-0.0332731995529855,0.0766058778869705,0.024345885143642262
2016-01-29,-0.0266117272098438,0.011896524775044,0.0092683276295811,-0.0040324154480037
2016-02-29,-0.0751853347357588,0.0671123713229462,-0.0143641698321239,-0.006102019331549817
2016-03-31,0.040827946128326,0.0461901956296269,0.014716780896791,0.037750612882539364
2016-04-29,-0.0044583570387363,-0.0263111051832773,0.0339364352374872,-0.005520497841308002
2016-05-31,-0.0142142226935882,0.0272364207400439,-0.067078324500562,-0.008206785681530122
2016-06-30,-0.030883777452462,0.0120802368219427,-0.0697151748858626,-0.02146445122938024
2016-07-29,-0.0218107152380704,0.0289750478438275,-0.0518648544806098,-0.007507237853819121
2016-08-31,0.0201083613427941,0.0123467232673608,0.0021291446911747,0.013407862782296902
2016-09-30,0.0248330347986147,0.0187015986802398,-0.0099349260313694,0.015426868185267919
2016-10-31,0.0196952655950102,0.0194309563468111,-0.0269611032604172,0.010258268124645083
2016-11-30,-0.0007486686792797,0.0113722609870381,0.0207038774287976,0.00839021240886288
2016-12-29,0.033803422751413,-0.001310212440753,-0.0772901936077559,-0.0024607545972871805
2017-01-31,0.0351404688400883,0.0356485179447614,0.0034378076721934,0.02900315624837856
2017-02-24,0.0250147111781239,-0.0099966653969616,-0.0015163509822735,0.005703948116010219
2017-03-31,0.0264353487022934,-0.0047192787310103,-0.0032745606307678,0.00803151586235968
2017-04-28,-0.0056693231237207,-0.0394027694058221,0.0332142031181685,-0.011385996388183422
2017-05-31,0.0015318246387962,0.0321000974715589,-0.0109405772635334,0.01126465339143536
2017-06-30,0.0336459919384399,0.0543479210294119,0.0250553885705347,0.04020864290124766
2017-07-31,0.0302776911639793,0.0221395191538488,0.0085993141848071,0.02268674696409266
2017-08-31,-0.0091952289618124,0.0085026177191556,0.003025757888966,0.0003281070807304798
2017-09-29,-0.0077704705903845,0.0056812136986704,-0.0079468059019712,-0.0024250639370798797
2017-10-31,-0.0148194434535916,-0.0011482142204978,-0.0150604642176581,-0.009399155913167381
2017-11-30,0.0244422941518432,0.0535651631745054,0.0346288843679539,0.03812875980413022
2017-12-28,0.0161016063815594,0.0289966744472286,0.0267925307337237,0.023397818478259943
2018-01-31,0.0079068753820434,-0.0043206314272066,-0.006706664924101,9.31645971145199e-05
2018-02-28,0.0065171373922224,0.0042879276464101,0.0137388624858404,0.0070697985126210805
2018-03-29,-0.0380437950809402,0.0483398068335073,-0.0305031004197127,-0.0019822153829157007
2018-04-30,-0.0154654253870064,-0.0009783539360398,-0.0123670242695429,-0.009050916583127061
2018-05-30,-0.0095255666160476,-0.0093408720416711,-0.0001665730903302,-0.007579890081153519
2018-06-29,0.0110608334662663,-0.015872195686275,-0.0114359647540947,-0.00421173783882242
2018-07-31,-0.0251768270925923,0.0154547077057765,-0.0076121905261003,-0.005411285859946381
2018-08-31,0.030611444037989,-0.0041425962624977,0.0137380605113858,0.013335151212473681
2018-09-28,0.002796571506077,-0.0219038059041101,0.0076174444596811,-0.00611940486727702
2018-10-31,0.0130449310815208,-0.0096894073553571,0.0167786234169343,0.00469793417385234
2018-11-30,0.0116478355461112,-0.0375765769187341,0.0052968845227198,-0.009312119644505202
2018-12-28,-0.0305120186279431,0.0285804569720493,-0.0137187007367777,-0.0035163648097130593
2019-01-31,0.0050720564730131,0.0044506420723677,0.0219518203980399,0.008199443497760299
2019-02-28,0.0185959173548014,-0.0009590588376765,0.0160397267004201,0.01026268874693398
2019-03-29,0.0137485655548077,-0.0105185926377883,0.0190734988940958,0.00510668894562692
2019-04-30,-0.0032024709264954,0.01587321030387,0.0429700073106372,0.013662297213077282
2019-05-31,0.0009870577874221,0.0337575362174451,0.0125509793375535,0.016408033469457583
2019-06-28,0.0006808236380434,-0.0192673308781513,-0.0350534088824236,-0.01444528467252788
2019-07-31,0.0291767720642118,-0.0584831826490383,-0.0226031538757616,-0.016243195009082917
2019-08-30,-0.0415921633249187,0.0388314883428699,-0.0101139726043436,-0.0031270645136882392
2019-09-30,0.0341050878232806,-0.0240198849873279,-0.0052689702826004,0.002980287077861001
2019-10-31,-0.0031849259079753,0.0222597895668742,-0.0313759071819841,0.0013547640271627387
2019-11-29,0.0187530160974627,0.0027580019942393,0.0034785289320705,0.0093001130230949
2019-12-30,0.0367936640498808,-0.0237472744708476,-0.0421562016100359,-0.003212684490393901
2020-01-31,-0.0070973053909072,0.021528253535254,-0.024449790702146,0.0008824211173095202
2020-02-28,-0.0546487099221491,0.0162377794745348,0.0150958791884921,-0.0123451963413473
2020-03-31,0.0324022694027377,-0.0082607241036167,-0.0623483318921777,-0.0028130482587871396
2020-04-30,0.0410269634794737,0.0043234790125978,-0.0161110527230396,0.014917966452220682
2020-05-29,0.0108018011010639,-0.0389638817108762,-0.0496694544370606,-0.02119872313133704
2020-06-30,0.049676258207495,-0.0241071187560152,-0.0432187620847552,0.0015839033636408824
2020-07-31,0.0281745147875087,-0.0168294425475463,-0.0010428694590549,0.004329455004173979
2020-08-31,-0.0085661924459535,0.0361687207654294,-0.0168387753517917,0.007673256257432022
2020-09-30,0.0041680071207711,-0.0020420792712376,0.0125604834296717,0.00336246782574774
2020-10-30,-0.0290399325843578,-0.0272364298485408,-0.0150962221132208,-0.025529789395803602
2020-11-30,0.027021460116845,-0.0069779988821459,0.0233352863463947,0.012684441763158583
2020-12-30,0.0225909761946894,-0.0243493431238322,-0.0084561390679834,-0.0023945745852538007
2021-01-29,0.0095980113682949,0.0193702931061031,-0.0245122347724363,0.00668487483527194
2021-02-26,9.19652912450451e-05,0.0793190229745654,0.042707963799494,0.040305988066222986
2021-03-31,0.0509081930263817,0.0831594414345884,-0.0161369045619198,0.05039967287200407
2021-04-30,-0.0131312031714605,-0.0099198931409181,0.0602570606906096,0.00283097361317048
2021-05-31,-0.0251275816094342,-0.0378814428471134,-0.0577495370578108,-0.0367535171941812
2021-06-30,0.0355391230922614,0.0156209040268377,0.038847183436071,0.02823344753485384
2021-07-30,0.0152024216834192,0.0417479043290749,-0.0106761476168688,0.020644900881623882
2021-08-31,-0.0030366868094696,0.0120454996211015,-0.0083840634485323,0.0019267124349463
2021-09-30,-0.0534735621410649,0.031026937911672,0.0180057701619808,-0.005377495659361001
2021-10-29,-0.0273150398845866,0.0642801398706942,0.0419038652154819,0.023166813037539417
2021-11-30,0.0223843619878289,0.0222752435433742,-0.0056499823096527,0.0167338457505507
2021-12-30,-0.0160863034935076,-0.0083955404201186,0.0199929192535897,-0.0057941537147325394
2022-01-31,0.0177667887770592,0.0319725819471965,0.0110527990376277,0.02210630809722782
2022-02-25,0.034655884265221,0.0061570101453228,-0.0111489071303476,0.014095376338148002
2022-03-31,0.0251874873234409,0.0662160064389793,0.0282919595033455,0.042219789405637184
2022-04-29,0.0403869661787999,0.0381944856517738,0.0245934483277733,0.036351270397784144
2022-05-31,0.0585356544062638,0.0172694492843501,0.0502659014500983,0.04037522176626523
2022-06-30,0.0172714046773863,-0.0398292641773863,0.0057443097772055,-0.0078742818445589
2022-07-29,-0.0031985784675379,-0.0461583400793159,-0.0159631679179364,-0.0229354010023288
2022-08-31,0.0391804445142704,0.0010414983202012,0.0511653853564155,0.02632185420507174
2022-09-30,0.04838717586137,-0.0079303389957357,0.0074667896239033,0.017676092671034378
2022-10-31,0.0408669037441044,0.0604680061341928,0.0421000936070691,0.048953982672732696
2022-11-30,0.0102676372661541,0.0185032883606452,-0.0085187157992534,0.00980462709086904
2022-12-29,-0.0339067752203897,0.0009418370877605,-0.0038991325485315,-0.013965801762757982
2023-01-31,0.067851465803569,0.0019810860640124,0.0349733735062919,0.03492769544829094
2023-02-28,0.0280930118808483,0.0219816924239665,0.0098944512222675,0.02200877196637942
2023-03-31,-0.0441763093568523,0.0179583848032247,-0.011600438128135,-0.01280725744707804
2023-04-28,-0.0016616239786792,0.002093376579889,-0.0191221739979069,-0.00365173375909746
2023-05-31,-0.0003576441451239,0.0633630839161596,-0.0269226838190588,0.01981763914460252
2023-06-30,0.0419354181824814,-0.0148730058802454,0.0191582089746009,0.014656606715814582
2023-07-31,0.0297655338247924,0.0315352311484087,0.0446651430728665,0.033453334603853746
2023-08-31,0.0396390613864611,-0.0225277492454711,0.0298052809922772,0.012805581054851443
2023-09-29,-0.0389293486152601,0.039487619894975,-0.0151523916674073,-0.002807169821595503
2023-10-31,0.0053457802629467,0.01846533827146,-0.0290567544831842,0.0037130965171258395
2023-11-30,-0.0157190679040214,0.010080711294028,-0.009074429280466,-0.0040702285000905605
2023-12-28,0.0265363075057511,0.0013940921722436,0.0245794769347336,0.0160880552581446
2024-01-31,0.013293135051843,0.0092113289925767,-0.0035710506194422,0.008287575493879441
2024-02-29,0.0396629423252958,-0.0141616426178628,0.0006907374288466,0.01033866736874252
2024-03-28,0.0081345207427176,0.0222989952445973,0.0309760767463304,0.018368621744192043
2024-04-30,-0.036108996149846,-0.0184834971442436,-0.0204095814501085,-0.02591891360765754
2024-05-31,0.0017621924688312,-0.006329699814507,0.0360755824086499,0.00538811354345966
2024-06-28,-0.067405537333551,0.0262667307883583,0.0749874609774661,-0.0014580304225838558
2024-07-31,-0.0455797170280543,0.0784285962884717,-0.0082799693210945,0.011483557839948057
2024-08-30,0.0132098141205698,-0.0124793682598866,0.0165323349476669,0.0035986453338066595
2024-09-30,0.0387343393720127,0.0617074320577355,0.0264396896504904,0.045464646501997365
2024-10-31,0.0140716993269675,0.0137964537743327,-0.0071523233094486,0.009716796578630362
2024-11-29,-0.0167071656170741,0.0307027402276401,0.0311700018150493,0.011832230207236262
2024-12-30,0.0056406412242696,-0.0124529744755546,0.0160532307742358,0.00048571285433316033
2025-01-31,-0.0110803034302484,0.0146763583912003,0.0294916980869764,0.007336761601776039
2025-02-28,-0.0294054490947416,-0.0717755660305868,-0.0504647773650357,-0.0505653615231385
2025-03-31,0.0094700722958896,0.0309555624094407,0.0063413737840168,0.01743852863893548
2025-04-30,0.0332918814444486,0.0260930797040847,0.0031023211862865,0.024374448696670617
2025-05-30,-0.0067420016108491,0.0093914300448255,0.0372102253530482,0.008501816444200202
2025-06-30,0.0145405775646196,0.0093047705706035,0.0003244752307689,0.00960303430024302
2025-07-31,0.0149175926953224,0.029526493345139,0.0427477940152974,0.026327193219244045
2025-08-29,0.0070121022047486,-0.0004291800910308,-0.0068658245639668,0.0012600039326937599
2025-09-30,0.0010692890829988,0.0031364056158111,-0.0077062504859539,0.00014102778233318018
